 shell/hyperfine/hyperfine , ✅(1s)
 shell/exa/exa , ✅(1s)
 shell/procs/procs , ✅(1s)
 shell/busybox/busybox , -
 shell/usql/usql , -
 shell/bat/bat , ✅(2s)
 data/rg/rg , -
 data/qrencode/qrencode , ✅(2s)
 data/qrencode/qr , ✅(1s)
 data/dasel/dasel , ✅(2s)
 data/brook/brook , ✅(0s)
 data/yq/yq , ✅(1s)
 data/7za/7za , ✅(2s)
 data/7za/p7zip , ✅(1s)
 data/7za/7z , ✅(1s)
 data/sqlite3/sqlite3 , ✅(1s)
 data/fzf/fzf , ✅(1s)
 data/jq/jq , ✅(1s)
 data/trdsql/trdsql , ✅(1s)
 data/xsv/xsv , -
 data/grex/grex , ✅(0s)
 data/ws4sqlite/ws4sqlite , ✅(1s)
 data/sd/sd , -
 data/zstd/zstd , ✅(0s)
 data/difft/difft , -
 data/upx/upx , ✅(1s)
 data/micro/micro , ✅(1s)
 data/pandoc/pandoc , ✅(1s)
 security/skate/skate , ✅(1s)
 security/smartctl/smartctl , ✅(1s)
 security/lynis/lynis , ✅(1s)
 security/openssl/openssl , ✅(1s)
 security/openssl/ssl , ✅(1s)
 security/sodium/sodium , ✅(1s)
 osman/hurl/hurl , -
 osman/hurl/hurlfmt , -
 osman/aliyun/aliyun , ✅(0s)
 osman/terraform/terraform , ✅(1s)
 osman/proot/proot , ✅(1s)
 osman/proot/proot-rs , ✅(0s)
 osman/ffuf/ffuf , ✅(1s)
 osman/mirrord/mirrord , ✅(1s)
 osman/ucloud/ucloud , ✅(1s)
 filesystem/tokei/tokei , ✅(1s)
 filesystem/rclone/rclone , ✅(1s)
 filesystem/fd/fd , ✅(1s)
 filesystem/fd/ff , ✅(1s)
 filesystem/dust/dust , ✅(0s)
 filesystem/dust/du , ✅(1s)
 filesystem/duf/duf , ✅(1s)
 filesystem/broot/broot , -
 container/bwrap/bwrap , ✅(1s)
 container/kube-capacity/kube-capacity , ✅(1s)
 container/helm/helm , ✅(0s)
 container/kind/kind , ✅(1s)
 container/kubectx/kubectx , ✅(1s)
 container/kube-linter/kube-linter , ✅(0s)
 container/kube-score/kube-score , ✅(1s)
 container/k3d/k3d , ✅(1s)
 container/minikube/minikube , ✅(1s)
 terminal/shtris/shtris , ✅(1s)
 terminal/zenith/zenith , -
 terminal/chatgpt/chatgpt , ✅(1s)
 terminal/glow/glow , ✅(1s)
 terminal/tmux/tmux , ✅(1s)
 terminal/vhs/vhs , ✅(1s)
 terminal/gotop/gotop , ✅(1s)
 terminal/zellij/zellij , ✅(1s)
 terminal/helix/helix , ✅(1s)
 terminal/helix/hx , ✅(0s)
 terminal/gum/gum , ✅(1s)
 network/ncat/ncat , ✅(1s)
 network/traceroute/traceroute , ✅(1s)
 network/socat/socat , ✅(1s)
 network/websocat/websocat , ❌(xbin init)
 network/nping/nping , ✅(1s)
 network/ttyd/ttyd , ✅(1s)
 network/nmap/nmap , ✅(0s)
 network/termshark/termshark , ✅(1s)
 network/curl/curl , ✅(1s)
 network/gost/gost , ✅(1s)
 network/aria2/aria2 , -
 network/aria2/aria , -
 network/bandwhich/bandwhich , ✅(1s)
 network/mosquitto/mosquitto , ❌(xbin init)
 network/mosquitto/mqtt , ❌(xbin init)
 network/mosquitto/mosquitto_passwd , ❌(xbin init)
 network/mosquitto/mosquitto_pub , ❌(xbin init)
 network/mosquitto/mosquitto_rr , ❌(xbin init)
 network/mosquitto/mosquitto_sub , ❌(xbin init)
 network/mosquitto/mosquitto_ctrl , ❌(xbin init)
 plugin/sqlite-xsv/sqlite-xsv , -
 plugin/sqlite-vss/sqlite-vss , -
 media/agg/agg , -
 git/gitleaks/gitleaks , ✅(1s)
 git/act_runner/act_runner , ✅(0s)
 git/gix/gix , ✅(1s)
 git/gix/ein , ✅(1s)
 git/bit/bit , ✅(1s)
 git/tig/tig , ✅(1s)
 git/soft-serve/soft-serve , ✅(1s)
 git/soft-serve/soft , ✅(1s)
 git/lazygit/lazygit , ✅(1s)
 git/gitui/gitui , ✅(1s)
 git/gh/gh , ✅(1s)
 git/gitea/gitea , ✅(1s)
 git/tea/tea , ✅(1s)
 lang/groovy/groovy , ✅(212s)
 lang/julia/julia , ✅(1s)
 lang/kotlin/kotlin , ✅(1s)
 lang/kotlin/kotlinc , ✅(1s)
 lang/perl/perl , ✅(1s)
 lang/node/node , ✅(1s)
 lang/node/npm , ✅(1s)
 lang/java/java , ✅(0s)
 lang/java/javac , ✅(1s)
 lang/python/python , ✅(1s)
 lang/bun/bun , ✅(1s)
 lang/raku/raku , -
 lang/go/go , ✅(1s)
 lang/go/gofmt , ✅(1s)
 lang/wasmer/wasmer , ✅(1s)
 lang/lua/lua , ✅(1s)
 lang/lua/luac , ✅(1s)
 lang/scala/scala , ✅(1s)
 lang/scala/scaladoc , ✅(1s)
 lang/wasmtime/wasmtime , ✅(1s)
 lang/zig/zig , ✅(1s)
 lang/deno/deno , ✅(1s)
 lang/rust/rust , ✅(1s)
 lang/rust/rustc , ✅(1s)
 lang/goreleaser/goreleaser , ✅(1s)
 lang/mawk/mawk , ✅(1s)
 multimedia/pdfcpu/pdfcpu , ✅(1s)
 multimedia/termsvg/termsvg , ❌(xbin init)
 multimedia/ffmpeg/ffmpeg , ✅(1s)
 multimedia/magick/magick , ✅(1s)
 sdkman/activemq/activemq , ✅(2s)
 sdkman/karaf/karaf , ✅(1s)
 sdkman/mcs/mcs , -
 sdkman/sbt/sbt , ✅(1s)
 sdkman/scala_cli/scala_cli , ✅(1s)
 sdkman/jbake/jbake , ✅(1s)
 sdkman/gradle/gradle , ✅(1s)
 sdkman/ant/ant , ✅(1s)
 sdkman/ballerina/ballerina , ✅(1s)
 sdkman/ballerina/bal , ✅(1s)
 sdkman/jreleaser/jreleaser , ✅(1s)
 sdkman/kscript/kscript , ✅(1s)
 sdkman/visualvm/visualvm , ✅(1s)
 sdkman/micronaut/micronaut , ✅(1s)
 sdkman/micronaut/mn , ✅(1s)
 sdkman/pomchecker/pomchecker , ✅(1s)
 sdkman/layrry/layrry , ✅(1s)
 sdkman/toolkit/toolkit , ✅(1s)
 sdkman/mvnd/mvnd , -
 sdkman/connor/connor , -
 sdkman/ktx/ktx , ✅(1s)
 sdkman/gaiden/gaiden , ✅(1s)
 sdkman/mulefd/mulefd , ✅(1s)
 sdkman/tomcat/tomcat , ✅(1s)
 sdkman/pierrot/pierrot , -
 sdkman/asciidoctorj/asciidoctorj , -
 sdkman/ki/ki , ✅(1s)
 sdkman/spark/spark , ✅(1s)
 sdkman/spark/spark-shell , ✅(1s)
 sdkman/flink/flink , ✅(1s)
 sdkman/neo4j_migrations/neo4j_migrations , ✅(1s)
 sdkman/schemacrawler/schemacrawler , ✅(1s)
 sdkman/doctoolchain/doctoolchain , ✅(1s)
 sdkman/kobweb/kobweb , ✅(1s)
 sdkman/infrastructor/infrastructor , ✅(1s)
 sdkman/skeletal/skeletal , ✅(1s)
 sdkman/coursier/coursier , -
 sdkman/coursier/cs , -
 sdkman/bpipe/bpipe , ✅(2s)
 sdkman/hadoop/hadoop , ✅(1s)
 sdkman/znai/znai , ✅(1s)
 sdkman/groovyserv/groovyserv , ✅(1s)
 sdkman/groovyserv/groovyserver , ✅(1s)
 sdkman/webtau/webtau , ✅(1s)
 sdkman/maven/maven , ✅(2s)
 sdkman/maven/mvn , ✅(1s)
 sdkman/mybatis_migrations/mybatis_migrations , ✅(1s)
 sdkman/mybatis_migrations/migrate , ✅(1s)
 sdkman/btrace/btrace , ✅(1s)
 sdkman/quarkus/quarkus , ✅(1s)
 sdkman/concurnas/concurnas , ✅(1s)
 sdkman/concurnas/conc , ✅(2s)
 sdkman/jmeter/jmeter , ✅(1s)
 sdkman/grails/grails , ✅(1s)
